0,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua & Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia & Herzegovina,Botswana,Brazil,Brunei Darussalem,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Congo Democratic,Costa Rica,Cote dIvoire,Croatia,Cuba,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Grenada,Guatamala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See (Vatican City),Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Korea North,Korea South,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Phillipines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Samoa,San Marino,Sao Tome & Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts & Nevis,St. Lucia,St. Vincent & The Grenadines,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad & Tobago,Tunisia,Turkey,Turkmenistan,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
Azerbaijan,0.00,64.00,0.00,0.00,672547049.29,0.00,6633950.00,0.00,17391933.00,146066987.00,0.00,0.00,230842773.85,0.00,0.00,139167900.00,82701503.00,0.00,0.00,0.00,0.00,369636.00,0.00,34270421.00,0.00,37492556.00,0.00,0.00,0.00,0.00,0.00,40657666.00,0.00,0.00,0.00,556363.00,1069827220.00,142404.00,0.00,125209650.53,0.00,0.00,0.00,59976644.00,0.00,658115.00,141141833.00,31547802.00,0.00,0.00,0.00,1589459.00,7572337.00,0.00,191380660.81,0.00,13157177.00,0.00,0.00,48038707.00,212133095.00,105586181.37,0.00,626854890.00,1038125978.00,0.00,14241888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48818000.00,20582.00,91419574.00,4596394.00,1570611869.81,1043469892.47,7902297.00,139395000.00,515369323.00,0.00,190499432.00,2201409.00,349079000.00,0.00,0.00,0.00,282066948.00,0.00,1243005856.54,4905667.00,0.00,21772589.00,2336837.00,0.00,0.00,540882391.69,0.00,45134727.00,97023991.00,794231.00,6540.00,0.00,7583382.00,0.00,0.00,73100.00,0.00,0.00,0.00,3497114.00,0.00,5367449.00,0.00,69581114.57,0.00,3375907.00,0.00,122.00,0.00,0.00,206455188.00,60928277.00,430.00,0.00,0.00,23252786.00,160265.00,15413047.00,0.00,235242239.32,0.00,0.00,53476.00,111010.00,122825592.00,3488230.00,786792.00,22594740.00,2845713043.00,0.00,0.00,0.00,0.00,0.00,7262176969.70,0.00,127867976.36,0.00,31609400.00,6584605421.38,5024916.24,33062425.00,27078439.00,12886394.00,0.00,0.00,6201126.00,0.00,67151711.00,46920671.00,1.00,0.00,0.00,43836703.00,189427597.00,3474727345.96,0.00,22522750.58,769376.00,11893100.00,0.00,0.00,0.00,233307805.85,9920471.00,2587482249.00,348116650.34,0.00,300.00,766642914.00,2945097692.77,806357927.00,514116419.00,248969.00,190025561.45,0.00,1050383954.20,24187264.00,22286.00,3846.00,0.00
Bahamas,0.00,0.00,0.00,0.00,0.00,280.00,47452234.00,0.00,2402492.00,12069243.00,0.00,0.00,0.00,0.00,4520015.00,0.00,3117535.00,51598.00,0.00,0.00,70870.00,0.00,0.00,213077068.00,0.00,896180.00,0.00,0.00,0.00,23054.00,0.00,503937326.00,0.00,0.00,0.00,1601855.00,592077376.00,542050510.00,0.00,0.00,0.00,15095008.00,226140.00,8300868.00,142726166.39,87957.00,338999.00,18546750.00,0.00,92369.00,4667530.00,682027.00,0.00,334515.00,0.00,0.00,7704152.00,0.00,0.00,4125148.00,81039491.00,0.00,0.00,0.00,178999465.00,23401.00,564792.00,2845479.25,4209327.00,0.00,0.00,357518.00,12459597.07,0.00,1697599.00,965000.00,1672620.00,2440088189.00,1234312.00,0.00,0.00,3543193.00,776000.00,26031601.00,21814687.00,240593772.00,0.00,0.00,101925750.74,0.00,303636.00,812257296.00,0.00,0.00,0.00,0.00,305862.00,0.00,0.00,0.00,0.00,0.00,235481.00,198.00,0.00,0.00,0.00,12419731.00,0.00,0.00,9296.00,0.00,0.00,0.00,58155813.00,0.00,0.00,0.00,0.00,53958.00,0.00,0.00,379530.00,0.00,0.00,143483303.00,2823754.00,206639.00,0.00,33708058.00,44944056.00,0.00,125014.00,0.00,235242239.32,0.00,0.00,6241552.00,1542395.00,207832752.00,683062.00,13973167.00,42990.00,5767894.00,0.00,0.00,3519225.97,0.00,0.00,0.00,0.00,0.00,5774.00,0.00,0.00,0.00,1048566768.00,23386.00,431827.00,0.00,0.00,2750392.00,0.00,110476082.00,76487.00,0.00,0.00,0.00,5105632.00,134925297.00,0.00,0.00,0.00,0.00,4490076.00,0.00,0.00,0.00,233307805.85,3519.00,10541622.00,0.00,0.00,0.00,5096454.00,0.00,60944658.00,3596742540.00,876533.00,0.00,0.00,0.00,2583698.00,0.00,0.00,0.00
Bahrain,0.00,0.00,47782.00,0.00,0.00,0.00,19721297.00,58836.00,157566437.00,31786312.00,15314.00,0.00,0.00,0.00,19902.00,141000.00,78073786.00,0.00,0.00,0.00,0.00,160714.00,0.00,414336801.00,1297.00,2391944.00,0.00,0.00,0.00,1098197.00,0.00,69518193.00,0.00,0.00,0.00,107285446.00,1202781555.00,1473654.00,0.00,0.00,0.00,23138.00,504437.00,5647147.00,0.00,5300524.00,17254499.00,28652373.00,0.00,0.00,0.00,652894.00,39197351.00,38400.00,0.00,0.00,1280741.00,3393085.00,8980.00,8779720.00,779598330.00,0.00,0.00,0.00,518381259.00,10035.00,9490993.00,0.00,1119756.00,0.00,0.00,22770.00,0.00,0.00,0.00,13221000.00,2270.00,612051830.00,31689893.00,0.00,0.00,46427305.00,1141000.00,251104636.00,0.00,808104480.00,52153081.00,0.00,0.00,0.00,0.00,328963371.00,0.00,0.00,0.00,0.00,252681.00,11883991.00,0.00,0.00,0.00,0.00,359460.00,3077383.00,7506.00,142887.00,0.00,68725726.00,0.00,1596593.00,2934674.00,0.00,0.00,16446.00,27442506.00,0.00,0.00,0.00,0.00,231.00,2535439.00,740409.00,37274.00,0.00,0.00,174776233.00,44930978.00,0.00,0.00,23792641.00,9190542.00,63088834.00,68330745.00,0.00,0.00,0.00,340460.00,939557.00,5014616.00,19312937.00,5433652.00,164503227.00,4511153.00,8945173.00,115448.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12715.00,1787485.00,0.00,0.00,102256872.00,8001629.00,1974538.00,0.00,0.00,26319905.00,0.00,135901570.00,4322737.00,91134.00,0.00,0.00,45036578.00,261832229.00,0.00,0.00,0.00,60470.00,163246429.00,0.00,0.00,0.00,0.00,902999.00,208808526.00,0.00,0.00,1338968.00,1354551.00,0.00,456252885.00,1209260469.00,446320.00,0.00,0.00,0.00,6009673.00,609957.00,0.00,0.00
Bangladesh,0.00,0.00,38945.00,0.00,0.00,0.00,361415689.00,0.00,506985653.00,83069556.00,0.00,0.00,0.00,0.00,22779.00,56969200.00,171849605.00,0.00,0.00,0.00,0.00,14659655.00,1859.00,705468842.00,22752.00,15840496.00,0.00,0.00,0.00,675508.00,2302125.00,525480767.00,0.00,0.00,0.00,729038.00,7970093212.00,44898.00,0.00,0.00,0.00,30274.00,11630429.00,3800934.00,0.00,958207.00,24843390.00,41796909.00,0.00,0.00,2082553.00,17400.00,61225006.00,10195.00,0.00,0.00,838401.00,131049.00,0.00,51620152.00,132845656.00,0.00,0.00,30.00,540706687.00,645666.00,11126498.00,0.00,30761308.00,0.00,0.00,0.00,0.00,0.00,2995.00,5847000.00,120397.00,4936672398.00,1120349341.00,0.00,0.00,8625534.00,447000.00,301410115.00,0.00,985269712.00,2095182.00,2000.00,0.00,0.00,0.00,1458891454.00,0.00,0.00,0.00,0.00,168648.00,34715617.00,0.00,0.00,0.00,0.00,6424683.00,3055440.00,5872.00,1686801.00,0.00,1504734799.00,0.00,10194514.00,5096910.00,0.00,0.00,5709124.00,2167736.00,0.00,0.00,0.00,0.00,552.00,143009448.00,15363852.00,0.00,0.00,0.00,157933572.00,111790107.00,0.00,56714.00,497657353.00,112022699.00,24065272.00,696008932.00,0.00,0.00,0.00,29507024.00,1744213.00,26357602.00,22224589.00,8984063.00,304995270.00,4180497.00,323261935.00,49996.00,0.00,0.00,2516.00,0.00,0.00,0.00,0.00,527784.00,532640.00,0.00,0.00,2089725803.00,820462.00,1241598.00,0.00,0.00,38797924.00,0.00,93862263.00,67524721.00,1451431.00,0.00,0.00,64230450.00,112041367.00,0.00,0.00,0.00,7188951.00,764466582.00,0.00,0.00,0.00,0.00,92989031.00,214188274.00,0.00,0.00,331912.00,46382078.00,0.00,164499391.00,501928608.00,45192460.00,0.00,0.00,0.00,352965420.00,588585.00,5774.00,0.00
Barbados,0.00,0.00,0.00,0.00,0.00,2750197.00,1982142.00,0.00,1266562.00,1761510.00,0.00,58356.00,230842773.85,261035319.77,0.00,455700.00,3888025.00,1553952.00,0.00,14578438.10,24783.00,0.00,0.00,16197528.00,0.00,71773.00,0.00,0.00,0.00,0.00,0.00,61382398.00,0.00,3610749.72,0.00,2486136.00,96112409.00,6226318.00,0.00,125209650.53,0.00,6985089.00,102418.00,11395.00,142726166.39,501071.00,71907.00,3257503.00,0.00,2315472.00,11811077.00,913448.00,87339.00,110745.00,0.00,0.00,0.00,12394.00,19374.00,46699.00,26084362.00,105586181.37,0.00,0.00,15204813.00,0.00,5079.00,2845479.25,1520620.00,17865255.23,0.00,16532161.00,12459597.07,962.00,4102901.00,538000.00,0.00,6494767.00,2332861.00,0.00,0.00,1856518.00,2006000.00,11753550.00,23819330.00,27082231.00,0.00,0.00,101925750.74,0.00,14000.00,11605886.00,0.00,1243005856.54,0.00,53152624.56,46970.00,0.00,0.00,0.00,0.00,0.00,32508.00,478411.00,0.00,0.00,0.00,1995646.00,0.00,0.00,4709.00,0.00,0.00,65941.00,26150991.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11192418.00,19828475.00,31888.00,0.00,3809192412.00,1341596.00,1560.00,315248.00,0.00,235242239.32,0.00,0.00,1723244.00,128753.00,661405.00,1266115.00,0.00,0.00,15327172.00,0.00,14478283.78,3519225.97,6175233.00,0.00,0.00,0.00,127867976.36,0.00,0.00,6584605421.38,0.00,16501919.00,3751.00,219181.00,0.00,0.00,1819632.00,1130137800.42,4705773.00,154819.00,0.00,42739353.78,0.00,12163627.00,7938365.00,0.00,0.00,0.00,0.00,10300915.00,0.00,0.00,0.00,233307805.85,0.00,4016953.00,0.00,0.00,0.00,35047.00,2945097692.77,60362652.00,458203384.00,2542183.00,0.00,0.00,1050383954.20,0.00,0.00,0.00,0.00
Belarus,0.00,0.00,94169.00,0.00,672547049.29,0.00,7114653.00,6476420.00,296966.00,243333917.00,11691128.00,0.00,230842773.85,261035319.77,0.00,0.00,338569590.00,0.00,12037268.99,0.00,0.00,0.00,0.00,71066509.00,0.00,34434803.00,32400307.22,1458800.00,0.00,546789.00,0.00,2817436.00,0.00,3610749.72,52772252.00,1237283.00,919816968.00,826151.00,1493142.18,125209650.53,85415407.14,1245.00,4375252.00,10703513.00,142726166.39,1190367.00,401862183.00,68804632.00,9781840.36,0.00,0.00,335861.00,5836425.00,0.00,191380660.81,0.00,104915622.00,187011.00,0.00,96033941.00,219115381.00,105586181.37,3123006.54,33459481.00,3017495506.00,547889.00,15305318.00,0.00,0.00,17865255.23,0.00,0.00,0.00,0.00,0.00,159321000.00,2929172.00,56684067.00,3809195.00,1570611869.81,1043469892.47,5948279.00,46376000.00,594564386.00,0.00,38652303.00,0.00,90356780.00,101925750.74,0.00,597900.00,43936655.00,0.00,1243005856.54,11332603.00,53152624.56,232274073.00,134277.00,0.00,5784965.87,540882391.69,0.00,1358866829.00,3455937.00,5459257.00,0.00,20161671.85,10088960.00,0.00,0.00,232530.00,19200.00,5919264.00,0.00,1796284.00,0.00,80724018.00,0.00,69581114.57,1285.00,1647224.00,0.00,0.00,0.00,0.00,390158972.00,514734.00,0.00,0.00,0.00,84759661.00,2100275.00,479311.00,0.00,235242239.32,0.00,0.00,1399.00,147544.00,2014937838.00,7314719.00,0.00,27137405.00,21380404710.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127867976.36,7834.00,69529047.00,6584605421.38,5024916.24,6547563.00,144680907.00,63173397.00,0.00,15869964.91,267090.00,0.00,120326631.00,5563803.00,1.00,0.00,0.00,146696081.00,175852629.00,3474727345.96,0.00,22522750.58,0.00,55687733.00,0.00,0.00,0.00,0.00,0.00,264482963.00,348116650.34,0.00,9000.00,2251118527.00,2945097692.77,195005373.00,103177945.00,2688213.00,190025561.45,0.00,1050383954.20,7293168.00,0.00,0.00,0.00
Belgium,0.00,5749639.00,1922621945.00,8595356.00,672547049.29,0.00,443097622.00,127171612.00,1724420170.00,2154520350.00,2684432.00,1225848.00,230842773.85,261035319.77,87344.00,206395400.00,0.00,0.00,12037268.99,14578438.10,334590042.00,22138550.00,259726793.00,3741600482.00,75246.00,982429704.00,32400307.22,8644189.00,212720.00,163347610.00,116280801.00,2307763542.00,6.00,3610749.72,52772252.00,1249027293.00,16376700347.00,488150882.00,1493142.18,125209650.53,85415407.14,280446830.00,432430351.00,136850246.00,142726166.39,12890875.00,3742017458.00,1331894927.00,9781840.36,495.00,51956851.00,208431737.00,397949894.00,17384591.00,191380660.81,6790634.21,296299581.00,76275194.00,24293.00,2093269376.00,40758250603.00,105586181.37,3123006.54,60446496.00,57296537965.00,130661764.00,414556768.00,2845479.25,75089290.00,17865255.23,2297272.69,12503625.00,12459597.07,117296.00,283664380.00,1497551000.00,80427095.00,5558479851.00,1297678351.00,1570611869.81,1043469892.47,17492743601.00,2929691000.00,13292829796.00,1188106.00,6270108609.00,9988087.00,132009200.00,101925750.74,0.00,13767090.00,2257449855.00,0.00,1243005856.54,12807004.00,53152624.56,162039714.00,111385442.00,21897628.89,5784965.87,540882391.69,0.00,313863698.00,1774512127.00,41595530.00,16789601.00,20161671.85,738267389.00,58387.00,6546423.00,19341491.00,225385.00,37322068.00,65263985.00,1142913122.00,3984.00,9503026.00,0.00,69581114.57,225710.00,402598484.00,34839975.00,439206880.00,6494.00,25458849.33,65351712395.00,270542970.00,66045822.00,2461763.00,1049738015.00,4599953663.00,44333499.00,494859911.00,0.00,235242239.32,32987606.00,16053603.00,704883697.00,302081069.00,3691654345.00,1822206696.00,1703063633.00,1014391174.00,6799323536.00,3642331.00,14478283.78,3519225.97,0.00,0.00,7262176969.70,357131.00,127867976.36,12408398.00,126426407.00,6584605421.38,5024916.24,4252967935.00,1185130692.00,296397506.00,680.00,15869964.91,1913470696.00,0.00,7956519384.00,464357739.00,621042.00,42739353.78,32811386.20,7864639381.00,5224976536.00,3474727345.96,0.00,22522750.58,152714966.00,1743701496.00,2763416.46,20477073.00,0.00,233307805.85,356962334.00,2360257791.00,348116650.34,12531.00,47289771.00,467609447.00,2945097692.77,21702277581.00,29394012769.00,37304405.00,190025561.45,6800309.12,1050383954.20,1146718655.00,4625711.00,88342019.00,47586107.00
Belize,0.00,0.00,0.00,0.00,0.00,1400.00,338575.00,13883840.00,206681.00,6366296.00,0.00,0.00,0.00,0.00,1513640.00,969700.00,1715638.00,0.00,0.00,0.00,5505.00,0.00,0.00,4157386.00,0.00,1207388.00,0.00,0.00,0.00,0.00,0.00,8397059.00,0.00,0.00,0.00,588725.00,52512441.00,947187.00,0.00,0.00,0.00,11418206.00,110121.00,950775.00,0.00,0.00,3997114.00,3059759.00,0.00,78855.00,1824985.00,107372.00,501.00,9862852.00,0.00,0.00,0.00,0.00,0.00,51239.00,5809505.00,0.00,0.00,0.00,173634242.00,0.00,1112748.00,2845479.25,53857072.00,0.00,0.00,504785.00,12459597.07,0.00,8600193.00,206000.00,0.00,24480914.00,356764.00,0.00,0.00,707848.00,289000.00,7734126.00,3438197.00,7386246.00,0.00,216000.00,0.00,0.00,0.00,9866316.00,0.00,0.00,1443000.00,0.00,5244457.00,20797.00,0.00,0.00,0.00,0.00,406794.00,0.00,3009.00,0.00,0.00,2822447.00,0.00,110488.00,77243.00,0.00,0.00,9018.00,129622734.00,0.00,7837457.00,0.00,0.00,0.00,0.00,0.00,5763533.00,0.00,0.00,6082087.00,385307.00,79881.00,0.00,79368.00,4566111.00,0.00,63984.00,0.00,235242239.32,0.00,3511682.00,1903777.00,169249.00,11890285.00,29281.00,0.00,9544.00,24801788.00,0.00,0.00,3519225.97,246.00,0.00,0.00,0.00,0.00,0.00,835760.00,0.00,0.00,45729424.00,24636.00,549953.00,0.00,0.00,900786.00,0.00,6880309.00,528524.00,0.00,42739353.78,0.00,2527576.00,10178215.00,0.00,0.00,0.00,6066.00,4629353.00,0.00,0.00,0.00,233307805.85,22953.00,6106627.00,0.00,0.00,0.00,225175301.00,2945097692.77,18088199.00,265556365.00,38800.00,0.00,0.00,0.00,63742957.00,0.00,0.00,0.00
Benin,0.00,0.00,144101.00,0.00,0.00,0.00,13890539.00,0.00,1572515.00,6622214.00,0.00,0.00,0.00,0.00,0.00,97300.00,259963557.00,0.00,0.00,0.00,64455.00,0.00,0.00,156031618.00,0.00,408033.00,0.00,0.00,0.00,0.00,4317658.00,21817967.00,0.00,0.00,0.00,1477044.00,2413661597.00,2009417.00,0.00,0.00,0.00,3294.00,137520729.00,157623.00,0.00,0.00,1430559.00,1174914.00,0.00,0.00,95220.00,135364.00,7468468.00,0.00,0.00,0.00,1132733.00,164425.00,0.00,198524.00,344037707.00,0.00,0.00,28571.00,100604486.00,85477070.00,14122668.00,0.00,7707.00,0.00,0.00,0.00,0.00,0.00,0.00,4967000.00,0.00,432552215.00,63464634.00,0.00,0.00,11712240.00,3700000.00,62082399.00,0.00,15227503.00,98135.00,0.00,0.00,0.00,0.00,40316618.00,0.00,0.00,0.00,0.00,134874.00,3681975.00,0.00,0.00,0.00,0.00,5286711.00,593400.00,147156.00,350160.00,0.00,340745528.00,0.00,3889429.00,48612.00,0.00,1777103.00,351765.00,65927.00,0.00,0.00,0.00,0.00,0.00,25905202.00,0.00,6090.00,0.00,0.00,189644886.00,2043812.00,0.00,4090299.00,1620266.00,1623601.00,1364892.00,41953978.00,0.00,0.00,0.00,163250.00,726180.00,85440.00,36282770.00,7669767.00,440606.00,606215.00,8817414.00,708.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17081466.00,94.00,0.00,0.00,18760859.00,2783280.00,192600.00,0.00,0.00,49001933.00,0.00,76769790.00,506395.00,1.00,0.00,0.00,17368154.00,23304116.00,0.00,0.00,0.00,69407.00,213706148.00,0.00,110457283.00,0.00,0.00,6208855.00,79065714.00,0.00,0.00,200.00,72130062.00,0.00,101843708.00,575048263.00,2586422.00,0.00,0.00,0.00,9608927.00,24740.00,8557.00,0.00
Bhutan,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,564078.00,8038552.00,0.00,0.00,0.00,0.00,151.00,0.00,770168.00,0.00,0.00,0.00,0.00,0.00,0.00,81697.00,0.00,34402.00,0.00,0.00,0.00,0.00,0.00,19988.00,0.00,0.00,0.00,38880.00,15603631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4404.00,363665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18650.00,2679771.00,0.00,0.00,11302.00,3855790.00,0.00,44659739.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,0.00,170757632.00,2608422.00,0.00,0.00,0.00,991000.00,2463510.00,0.00,7518026.00,0.00,0.00,0.00,0.00,0.00,7387011.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37246.00,0.00,0.00,0.00,1423992.00,0.00,0.00,1014756.00,0.00,0.00,0.00,49856.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4331.00,0.00,0.00,594173.00,83416.00,0.00,0.00,1122695.00,128800.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,283210.00,0.00,1082160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2766321.00,0.00,0.00,0.00,0.00,16084.00,0.00,83895.00,196.00,0.00,0.00,0.00,7985835.00,3911265.00,0.00,0.00,0.00,0.00,15167713.00,0.00,0.00,0.00,0.00,0.00,28424.00,0.00,0.00,0.00,0.00,0.00,967936.00,2488897.00,0.00,0.00,0.00,0.00,0.00,0.00,23344.00,0.00
Bolivia,0.00,0.00,0.00,0.00,0.00,0.00,954533784.00,0.00,1089524.00,12319364.00,0.00,471844.00,0.00,0.00,60.00,262200.00,30390774.00,0.00,12037268.99,0.00,0.00,0.00,0.00,1472961695.00,0.00,224966.00,0.00,0.00,0.00,418756.00,0.00,34048329.00,0.00,0.00,0.00,1549894643.00,353077077.00,125254836.00,0.00,0.00,85415407.14,1415851.00,0.00,80272.00,142726166.39,72841.00,3277846.00,13508529.00,0.00,0.00,529040.00,22156831.00,202754.00,965084.00,0.00,0.00,439419.00,10153.00,0.00,5145753.00,34854799.00,0.00,0.00,9486277.00,132498222.00,0.00,322501.00,0.00,1175231.00,0.00,0.00,0.00,12459597.07,0.00,81841.00,1589000.00,0.00,49088880.00,7338568.00,1570611869.81,1043469892.47,1882725.00,7020000.00,95553201.00,0.00,231964955.00,51649.00,256500.00,0.00,0.00,0.00,37959966.00,0.00,0.00,0.00,0.00,658754.00,46162.00,0.00,0.00,540882391.69,0.00,437034.00,88281.00,0.00,0.00,0.00,2315486.00,0.00,0.00,0.00,0.00,0.00,1727.00,177611830.00,0.00,0.00,0.00,0.00,0.00,184732.00,0.00,0.00,0.00,0.00,67667844.00,549449.00,289614.00,0.00,6131831.00,6930719.00,0.00,451900.00,0.00,235242239.32,0.00,89059255.00,560111158.00,1372158.00,2905135.00,2769904.00,156677.00,90199.00,4811759.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,127867976.36,0.00,4860.00,0.00,0.00,2296185.00,1152080.00,198413.00,0.00,0.00,1845901.00,0.00,94586910.00,3871832.00,0.00,0.00,0.00,25613920.00,37203358.00,3474727345.96,0.00,0.00,48369.00,33387378.00,0.00,0.00,0.00,233307805.85,6389.00,11956622.00,0.00,0.00,3000.00,627274.00,2945097692.77,35101015.00,731587536.00,21660020.00,0.00,0.00,1050383954.20,0.00,0.00,2347.00,0.00
Bosnia & Herzegovina,0.00,2347783.00,0.00,0.00,0.00,0.00,4193801.00,0.00,1524045.00,433159398.00,2086.00,0.00,230842773.85,261035319.77,5867.00,3935600.00,57385995.00,0.00,0.00,0.00,0.00,0.00,2930.00,1670468.00,0.00,45083898.00,0.00,0.00,0.00,0.00,0.00,2231378.00,0.00,0.00,0.00,263173.00,46711528.00,0.00,0.00,125209650.53,0.00,0.00,0.00,1577519156.00,142726166.39,1752666.00,145761533.00,15096858.00,9781840.36,0.00,0.00,67828.00,1631477.00,0.00,0.00,0.00,1783624.00,63653.00,211.00,3461230.00,98705368.00,105586181.37,0.00,0.00,980782167.00,0.00,105725633.00,0.00,25927.00,0.00,0.00,55896.00,12459597.07,0.00,0.00,366904000.00,0.00,6300692.00,1536121.00,1570611869.81,1043469892.47,19236606.00,2212000.00,747579576.00,0.00,1735540.00,1258604.00,0.00,101925750.74,0.00,0.00,11758950.00,0.00,1243005856.54,36034.00,0.00,1141095.00,261631.00,0.00,5784965.87,540882391.69,0.00,2227217.00,1223029.00,84542371.00,0.00,0.00,282855.00,0.00,0.00,15428.00,0.00,0.00,169105.00,919421.00,0.00,1033460.00,0.00,69581114.57,35217388.00,2155635.00,869765.00,0.00,685.00,25458849.33,125322599.00,2222.00,0.00,0.00,0.00,1794744.00,4941.00,31415.00,0.00,0.00,0.00,0.00,33766.00,294999.00,218413584.00,2173521.00,1574.00,104110361.00,548357270.00,4347.00,14478283.78,0.00,0.00,0.00,7262176969.70,0.00,127867976.36,169430.00,1082478765.00,6584605421.38,5024916.24,1266069.00,86810701.00,749605668.00,0.00,0.00,357088.00,0.00,58677636.00,54979.00,1.00,42739353.78,32811386.20,25012285.00,57757195.00,3474727345.96,0.00,0.00,0.00,4068210.00,0.00,0.00,0.00,0.00,653460.00,251711339.00,0.00,0.00,3011.00,31441368.00,2945097692.77,35834607.00,15874241.00,888560.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Botswana,0.00,0.00,0.00,2689.00,672547049.29,0.00,208051.00,0.00,7885069.00,962701.00,0.00,0.00,0.00,261035319.77,0.00,0.00,65394251.00,0.00,0.00,0.00,0.00,0.00,0.00,658988.00,0.00,17178.00,32400307.22,0.00,0.00,2159.00,0.00,2064598.00,0.00,0.00,52772252.00,196787.00,182121037.00,0.00,0.00,125209650.53,85415407.14,0.00,0.00,7408.00,142726166.39,872694.00,1363603.00,552800.00,0.00,0.00,0.00,0.00,172381.00,2000.00,0.00,0.00,0.00,136073.00,0.00,2472038.00,11025708.00,0.00,0.00,0.00,59412837.00,22169.00,29608.00,0.00,67623.00,17865255.23,0.00,199635.00,0.00,0.00,0.00,890000.00,0.00,54116906.00,194009.00,1570611869.81,0.00,3778767.00,117674000.00,9267681.00,1214.00,38874859.00,0.00,0.00,101925750.74,0.00,0.00,5876120.00,0.00,1243005856.54,0.00,0.00,1556.00,0.00,21897628.89,0.00,540882391.69,0.00,72342.00,2144.00,0.00,309405.00,20161671.85,4933189.00,0.00,0.00,3308590.00,0.00,0.00,253015.00,50349.00,0.00,0.00,0.00,69581114.57,0.00,0.00,3196854.00,364686245.00,0.00,0.00,6873093.00,66115.00,0.00,0.00,1131879877.00,114672.00,224354.00,1826509.00,0.00,0.00,0.00,0.00,0.00,217823.00,317132.00,174169.00,305022.00,1457.00,29573.00,1481.00,0.00,0.00,0.00,0.00,0.00,0.00,127867976.36,323911.00,367121.00,0.00,5024916.24,2886189.00,69193.00,352.00,0.00,15869964.91,54749545.00,0.00,3832475.00,563933.00,0.00,0.00,32811386.20,13817976.00,33102815.00,0.00,0.00,0.00,399515.00,931887.00,0.00,0.00,0.00,0.00,2864.00,1737527.00,0.00,0.00,545881.00,600000.00,2945097692.77,39396129.00,47983957.00,207385.00,0.00,0.00,0.00,0.00,0.00,63624566.00,48796281.00
